customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04239,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.75,128.18,Yes
CUST-04240,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.63,703.84,No
CUST-04241,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,64.17,3945.41,No
CUST-04242,Male,1,Yes,No,5,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.67,422.69,Yes
CUST-04243,Female,1,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),62.61,3090.62,No
CUST-04244,Male,1,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.06,1806.97,No
CUST-04245,Female,0,Yes,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,66.95,3715.56,Yes
CUST-04246,Male,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.95,681.67,No
CUST-04247,Male,1,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),58.98,637.92,No
CUST-04248,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.64,783.1,Yes
CUST-04249,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.04,2771.29,No
CUST-04250,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.58,642.29,Yes
CUST-04251,Male,1,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.94,365.85,Yes
CUST-04252,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.97,118.31,Yes
CUST-04253,Male,1,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,39.15,1528.82,Yes
CUST-04254,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,79.6,1768.55,Yes
CUST-04255,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.67,918.72,No
CUST-04256,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,49.39,2089.75,Yes
CUST-04257,Female,0,No,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,60.69,2540.64,No
CUST-04258,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.57,1072.46,No
CUST-04259,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,72.7,1163.47,No
CUST-04260,Male,0,No,No,67,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,60.98,4069.16,No
CUST-04261,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.97,1421.36,No
CUST-04262,Female,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.7,147.2,Yes
CUST-04263,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),49.54,719.81,No
CUST-04264,Male,0,No,No,41,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),38.86,1713.81,Yes
CUST-04265,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.46,309.24,No
CUST-04266,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,87.41,3636.62,Yes
CUST-04267,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.09,3125.76,No
CUST-04268,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,54.98,1597.48,No
CUST-04269,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1938.1,Yes
CUST-04270,Female,0,Yes,No,42,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,57.75,2508.95,Yes
CUST-04271,Female,1,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),52.46,656.5,Yes
CUST-04272,Female,0,No,No,64,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.93,3976.69,No
CUST-04273,Female,1,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.4,4168.21,No
CUST-04274,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.53,1359.16,No
CUST-04275,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.51,1391.94,No
CUST-04276,Male,1,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,368.14,Yes
CUST-04277,Male,0,No,No,45,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.17,2927.3,No
CUST-04278,Female,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.57,1379.8,No
CUST-04279,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.4,2187.42,No
CUST-04280,Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.92,5315.36,No
CUST-04281,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,44.24,535.5,Yes
CUST-04282,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.15,5045.05,No
CUST-04283,Female,0,Yes,No,12,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),55.5,617.0,Yes
CUST-04284,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.36,4234.3,Yes
CUST-04285,Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,66.66,887.89,Yes
CUST-04286,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),66.22,2827.11,No
CUST-04287,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),57.21,2756.17,No
CUST-04288,Male,1,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,1968.13,No
CUST-04289,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.81,2098.71,No
CUST-04290,Female,0,No,No,17,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.28,873.87,Yes
CUST-04291,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.38,665.15,No
CUST-04292,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),55.26,1542.75,No
CUST-04293,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.16,1924.2,Yes
CUST-04294,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.23,1343.61,Yes
CUST-04295,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.11,4265.91,Yes
CUST-04296,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.9,232.8,Yes
CUST-04297,Female,0,Yes,No,33,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),64.36,2109.17,Yes
CUST-04298,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),58.01,665.14,No
CUST-04299,Male,0,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,65.23,2334.76,No
CUST-04300,Female,1,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.25,1764.29,No
CUST-04301,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.56,182.54,Yes
CUST-04302,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.53,438.72,Yes
CUST-04303,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.26,717.11,No
CUST-04304,Female,1,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.29,2250.72,No
CUST-04305,Male,1,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.22,214.22,Yes
CUST-04306,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,64.59,2729.76,Yes
CUST-04307,Female,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,51.05,1104.21,Yes
CUST-04308,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,54.81,1998.58,No
CUST-04309,Female,0,Yes,No,41,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,63.32,2597.98,No
CUST-04310,Male,0,No,Yes,26,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),57.44,1527.3,No
CUST-04311,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,61.71,184.89,Yes
CUST-04312,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,73.0,126.0,No
CUST-04313,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,65.8,1396.91,Yes
CUST-04314,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),57.84,2583.87,No
CUST-04315,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.25,2157.68,No
CUST-04316,Male,1,No,Yes,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.64,3192.5,No
CUST-04317,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.85,2683.37,No
CUST-04318,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.03,1326.52,Yes
CUST-04319,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),53.99,3917.27,No
CUST-04320,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,55.71,1395.15,No
CUST-04321,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.54,2022.51,No
CUST-04322,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),45.89,1222.53,Yes
CUST-04323,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,65.17,1761.91,No
CUST-04324,Female,1,Yes,Yes,52,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.33,2466.4,No
CUST-04325,Female,0,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.84,5115.7,No
CUST-04326,Male,1,Yes,No,45,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,57.61,2713.08,No
CUST-04327,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,68.3,3970.48,No
CUST-04328,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.88,2803.72,No
CUST-04329,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),51.55,1856.37,No
CUST-04330,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.02,2808.14,Yes
CUST-04331,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.8,4259.03,No
CUST-04332,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.52,175.78,Yes
CUST-04333,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,42.53,225.18,Yes
CUST-04334,Male,0,No,No,13,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,64.11,799.61,No
CUST-04335,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.12,871.14,No
CUST-04336,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.32,1757.66,Yes
CUST-04337,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.53,3569.67,No
CUST-04338,Female,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.65,4829.88,Yes
CUST-04339,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),51.69,2945.67,No
CUST-04340,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,55.21,2199.3,No
CUST-04341,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,52.49,3148.11,No
CUST-04342,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),67.46,1703.03,No
CUST-04343,Female,0,No,No,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),55.92,2761.2,Yes
CUST-04344,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.51,2312.81,No
CUST-04345,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.06,152.47,No
CUST-04346,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.13,3966.02,No
CUST-04347,Male,1,No,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.81,1401.84,No
CUST-04348,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),53.11,69.39,Yes
CUST-04349,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.6,1487.44,No
CUST-04350,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),86.14,3903.84,No
CUST-04351,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,72.18,3959.55,No
CUST-04352,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.53,1320.83,No
CUST-04353,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.79,6116.87,Yes
CUST-04354,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),68.81,3716.73,No
CUST-04355,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.77,1759.54,No
CUST-04356,Male,0,No,No,54,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,40.84,2196.19,No
CUST-04357,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.91,3269.22,No
CUST-04358,Female,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.36,1940.58,No
CUST-04359,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.26,4002.8,Yes
CUST-04360,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.27,2280.7,Yes
CUST-04361,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,63.38,717.49,Yes
CUST-04362,Male,0,Yes,Yes,59,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),47.62,2801.88,No
CUST-04363,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),51.07,985.59,No
CUST-04364,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),47.03,1570.15,Yes
CUST-04365,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.78,3792.53,No
CUST-04366,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.15,3753.56,Yes
CUST-04367,Male,1,No,Yes,66,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),42.91,2764.35,No
CUST-04368,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.84,4455.36,Yes
CUST-04369,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),89.79,1476.24,No
CUST-04370,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.42,1714.82,No
CUST-04371,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,75.79,5139.59,No
CUST-04372,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.87,3672.56,Yes
CUST-04373,Female,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),57.99,2213.21,No
CUST-04374,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.88,3877.12,Yes
CUST-04375,Male,1,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),71.55,2880.69,No
CUST-04376,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.74,195.12,No
CUST-04377,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.47,4289.5,Yes
CUST-04378,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.57,474.87,Yes
CUST-04379,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.11,5422.41,No
CUST-04380,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.77,208.93,No
CUST-04381,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,93.17,685.97,No
CUST-04382,Male,0,No,No,26,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),59.18,1504.05,No
CUST-04383,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.27,1642.45,No
CUST-04384,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.44,2042.56,No
CUST-04385,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.18,1298.65,No
CUST-04386,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.56,47.52,No
